id,name,type,typecode,location_x,location_y,adname
B0FFG4U5ZH,丰台第五小学(万柳分校),科教文化服务;学校;小学,141203,116.33639,39.851598,丰台区
B000AAF450,上地实验小学,科教文化服务;学校;小学,141203,116.31401,40.031474,海淀区
B000A8UST1,枣园小学,科教文化服务;学校;小学,141203,116.326534,39.75232,大兴区
B000A85NQJ,北京市西城区培智中心学校,科教文化服务;学校;学校,141200,116.348086,39.94074,西城区
B000A84P1C,北京林业大学附属小学,科教文化服务;学校;小学,141203,116.348427,40.004568,海淀区
B000A84K5E,石佛营小学,科教文化服务;学校;小学,141203,116.503843,39.933578,朝阳区
B000A7ZLD0,城关小学,科教文化服务;学校;小学,141203,116.223443,40.22773,昌平区
B000A7XXQ3,和平里第九小学,科教文化服务;学校;小学,141203,116.421321,39.96089,东城区
B000A7QNF7,北京市通州区永顺镇中心小学,科教文化服务;学校;小学,141203,116.63124,39.895175,通州区
B000A7PFFD,大兴区黄村镇狼各庄民族小学,科教文化服务;学校;小学,141203,116.346334,39.670077,大兴区
B000A7ORKJ,团河小学,科教文化服务;学校;小学,141203,116.373619,39.738875,大兴区
B000A7ORDO,大兴区第五小学,科教文化服务;学校;小学,141203,116.336144,39.730288,大兴区
B000A7IJSZ,十八里店小学,科教文化服务;学校;小学,141203,116.48106,39.849245,朝阳区
B000A7HUM3,宣武回民小学,科教文化服务;学校;小学,141203,116.362767,39.887037,西城区
B000A7D2UA,展览路第一小学,科教文化服务;学校;小学,141203,116.339203,39.930274,西城区
B000A7CHQ0,万泉小学,科教文化服务;学校;小学,141203,116.302003,39.970447,海淀区
B000A57DF1,北京市西城区椿树馆小学,科教文化服务;学校;小学,141203,116.346113,39.886678,西城区
B000A36B72,康乐里小学(上斜街校区),科教文化服务;学校;小学,141203,116.371475,39.898212,西城区
B000A31D69,房山区良乡中心小学,科教文化服务;学校;小学,141203,116.12397,39.725112,房山区
B000A1729F,方家胡同小学,科教文化服务;学校;小学,141203,116.41359,39.944643,东城区
B000A16DEC,安外三条小学,科教文化服务;学校;小学,141203,116.406471,39.9548,东城区
B000A8W55Z,朝阳区电梯职业技能培训学校,科教文化服务;学校;职业技术学校,141206,116.446299,39.889641,朝阳区
B000A81FQP,北京明远教育书院实验小学,科教文化服务;学校;小学,141203,116.461937,39.998021,朝阳区
B000A882ME,好孩子幼儿园(东店路),科教文化服务;学校;幼儿园,141204,116.560141,39.754438,通州区
B000A87PPJ,小天使艺术幼儿园(青年北路),科教文化服务;学校;幼儿园,141204,116.517676,39.947962,朝阳区
B000A878YL,方舟幼儿园(西井路),科教文化服务;学校;幼儿园,141204,116.187051,39.934576,石景山区
B000A876ET,平谷区第一幼儿园,科教文化服务;学校;幼儿园,141204,117.116413,40.139128,平谷区
B000A7TTM2,蓝天双语艺术幼儿园(富安街),科教文化服务;学校;幼儿园,141204,116.277407,39.787767,大兴区
B000A7QEVT,双兴苑幼儿园,科教文化服务;学校;幼儿园,141204,116.389226,40.178623,昌平区
B000A7Q09S,北京市密云区第三中学,科教文化服务;学校;中学,141202,116.854624,40.380092,密云区
B000A7BQG3,北京市什刹海体育运动学校,科教文化服务;学校;职业技术学校,141206,116.390545,39.934768,西城区
B0FFFQUCUK,北京市航天中学,科教文化服务;学校;中学,141202,116.422015,39.804289,丰台区
B000A8W3DE,北京长城研修学院,科教文化服务;学校;高等院校,141201,116.511516,39.765934,大兴区
B000A8VYNT,北京工业大学软件学院,科教文化服务;学校;高等院校,141201,116.486822,39.87364,朝阳区
B000A88EEF,北京舞蹈学院,科教文化服务;学校;高等院校,141201,116.319205,39.947058,海淀区
B000A88E1Y,中华女子学院,科教文化服务;学校;高等院校,141201,116.435292,39.994951,朝阳区
B000A848ZR,北方工业大学,科教文化服务;学校;高等院校,141201,116.207839,39.928225,石景山区
B000A81AM3,长江商学院(东方新天地),科教文化服务;学校;高等院校|科教文化服务;培训机构;培训机构,141201|141400,116.417018,39.909648,东城区
B000A7OGWG,北京拔萃双语学校,科教文化服务;学校;中学,141202,116.538777,39.951451,朝阳区
B000A7CYR4,北京工业大学,科教文化服务;学校;高等院校,141201,116.481706,39.875344,朝阳区
B000A6664A,中国政法大学,科教文化服务;学校;高等院校,141201,116.351221,39.96534,海淀区
B000A0D54A,北京市机械局党校,科教文化服务;学校;高等院校|科教文化服务;培训机构;培训机构,141201|141400,116.456028,39.880442,朝阳区
B000A7XY38,北京燕山羊耳峪小学,科教文化服务;学校;小学,141203,115.971295,39.761091,房山区
B000A9JV97,北京市顺义区龙湾屯中学,科教文化服务;学校;中学,141202,116.85965,40.230214,顺义区
B000A85BXG,北京市延庆区刘斌堡中学,科教文化服务;学校;中学,141202,116.238434,40.57097,延庆区
B000A7P8NU,北京市房山区韩村河中学,科教文化服务;学校;中学,141202,115.951308,39.599046,房山区
B0FFF291FO,海淀外国语实验学校附属幼儿园,科教文化服务;学校;幼儿园,141204,116.25205,39.943618,海淀区
B000A8U6ON,北营幼儿园(百万庄大街),科教文化服务;学校;幼儿园,141204,116.346682,39.927057,西城区
B000A8U2K7,花园村幼儿园(增光路),科教文化服务;学校;幼儿园,141204,116.314811,39.928254,海淀区
B000A85FNA,翠微幼儿园(翠微南里社区卫生服务站西北),科教文化服务;学校;幼儿园,141204,116.297446,39.912154,海淀区
B000A7KR9A,汇佳幼儿园(北京市北区邮政管理局西北),科教文化服务;学校;幼儿园,141204,116.326223,40.078613,昌平区
B000A768DE,良乡双语幼儿园(隆曦园路),科教文化服务;学校;幼儿园,141204,116.137343,39.750093,房山区
B000A2BA4C,槐柏幼儿园,科教文化服务;学校;幼儿园,141204,116.356824,39.894792,西城区
B000A7OM60,东小口中心小学,科教文化服务;学校;小学,141203,116.404926,40.061606,昌平区
B000AA4M2K,红旗小学,科教文化服务;学校;小学,141203,116.537399,39.996693,朝阳区
B000A9JXBD,大稿新村小学,科教文化服务;学校;小学,141203,116.636773,39.875334,通州区
B000A8880W,楼梓庄中心小学,科教文化服务;学校;小学,141203,116.593486,39.980043,朝阳区
B000A7QG4D,李遂小学,科教文化服务;学校;小学,141203,116.755473,40.089115,顺义区
B000AA0VY9,北方艺术学校,科教文化服务;学校;职业技术学校,141206,116.195068,39.947772,石景山区
B0FFFGZKBH,北京顺义教育学院顺义分院,科教文化服务;学校;高等院校,141201,116.64766,40.137591,顺义区
B000A7TPFE,北京京华医科大学(西区),科教文化服务;学校;高等院校,141201,116.304009,39.791535,丰台区
B000A4A570,北京师范大学实验二龙路中学,科教文化服务;学校;中学,141202,116.368269,39.912386,西城区
B000A87JYY,北京青年政治学院东校区,科教文化服务;学校;高等院校,141201,116.582189,40.000456,朝阳区
B0FFHQF6LZ,空中曼陀罗商学院,科教文化服务;学校;高等院校,141201,116.143991,40.138845,昌平区
B0FFHJ3SAP,北京工业大学实验学校(南校区),科教文化服务;学校;中学,141202,116.451882,39.874395,朝阳区
B000A7UKE5,北京市通州区大杜社中学,科教文化服务;学校;中学,141202,116.65136,39.75174,通州区
B000A7Q09V,北京市密云区第二中学,科教文化服务;学校;中学,141202,116.847378,40.379589,密云区
B000A7HBUK,北京市第三十一中学,科教文化服务;学校;中学,141202,116.379685,39.904695,西城区
B000A71B1A,北京市第二中学,科教文化服务;学校;中学,141202,116.423637,39.919716,东城区
B000A8UDSK,凯米宝贝早教中心(天华北街),科教文化服务;学校;幼儿园,141204,116.501286,39.801628,大兴区
B000A85N2K,丰台第五幼儿园(育芳园北路),科教文化服务;学校;幼儿园,141204,116.31448,39.852005,丰台区
B000A7C5J8,时光小学,科教文化服务;学校;小学,141203,116.419072,39.848345,丰台区
B000A7TB7O,北京市国际艺术学校,科教文化服务;学校;职业技术学校,141206,116.53364,39.777183,通州区
B0FFG4OJQY,北京理工大学北区,科教文化服务;学校;高等院校,141201,116.310357,39.964458,海淀区
B000A7BQYA,北京市西城外国语学校,科教文化服务;学校;中学,141202,116.350267,39.936393,西城区
B000A33C9B,北京市赵登禹学校,科教文化服务;学校;中学,141202,116.367315,39.851602,丰台区
B000A15C11,北京理工大学附属中学(分校),科教文化服务;学校;中学,141202,116.318946,39.935196,海淀区
B000A12DD2,中国矿业大学(北京)交流中心,科教文化服务;学校;高等院校,141201,116.348762,39.99653,海淀区
B0FFFALN5E,王四营中心小学分校,科教文化服务;学校;小学,141203,116.511089,39.874756,朝阳区
B000A3D8AD,垂杨柳中心小学杨柳校区低部,科教文化服务;学校;小学,141203,116.457675,39.887129,朝阳区
B000A7Z5JN,北京信息科技大学健翔桥校区,科教文化服务;学校;高等院校,141201,116.382561,39.988906,朝阳区
B000A83GCU,杨桥中心园,科教文化服务;学校;幼儿园,141204,116.987782,40.167408,平谷区
B000A7ZU6J,北京市铁路第二中学(毕业年级部),科教文化服务;学校;中学,141202,116.344019,39.911137,西城区
B000A8XMUX,北京市延庆区旧县中学,科教文化服务;学校;中学,141202,116.090457,40.549317,延庆区
B000A7VL23,北京市延庆区康庄中学,科教文化服务;学校;中学,141202,115.88616,40.374123,延庆区
B000A8XSKX,采育镇第一中心小学,科教文化服务;学校;小学,141203,116.634472,39.658716,大兴区
B000A7HNJF,东北旺中心小学,科教文化服务;学校;小学,141203,116.278166,40.030019,海淀区
B000A7C326,清华大学附属小学,科教文化服务;学校;小学,141203,116.323048,39.995699,海淀区
B000A512DC,朝阳外国语学校小学部,科教文化服务;学校;小学,141203,116.381163,39.99994,朝阳区
B0FFGZ08VO,高娃钢琴幼儿园(小屯路),科教文化服务;学校;幼儿园|科教文化服务;培训机构;培训机构,141204|141400,116.253775,39.891753,丰台区
B0FFFLJDWC,高娃钢琴幼儿园(梅市口路),科教文化服务;学校;幼儿园,141204,116.25188,39.878574,丰台区
B0FFF4I485,碧桐书院国际双语幼儿园,科教文化服务;学校;幼儿园,141204,116.266646,39.951932,海淀区
B000AA1EMA,聚宝幼儿园,科教文化服务;学校;幼儿园,141204,116.450886,39.803512,大兴区
B000AA0PMR,幼儿之家(大耳胡同),科教文化服务;学校;幼儿园,141204,116.389693,39.898398,西城区
B000A9JVBV,北京市通州区汇佳幼儿园,科教文化服务;学校;幼儿园,141204,116.659552,39.865807,通州区
B000A9JSZ8,世纪阳光幼儿园(扬州水乡西北),科教文化服务;学校;幼儿园,141204,116.567397,39.84733,朝阳区
B000A8ZNP6,小汉顿双语幼儿园,科教文化服务;学校;幼儿园,141204,116.302901,39.981598,海淀区
B000A8ZNI9,美格双语幼儿园(健安东路),科教文化服务;学校;幼儿园,141204,116.412749,39.974624,朝阳区
B000A8XOUY,汇佳双语幼儿园,科教文化服务;学校;幼儿园,141204,116.772741,39.830389,通州区
B000A8XL1X,小天使幼儿园(北京市公路局通州分局项目管理处东南),科教文化服务;学校;幼儿园,141204,116.67076,39.831471,通州区
B000A8W2IN,北京市二十一世纪实验幼儿园(彰化路),科教文化服务;学校;幼儿园,141204,116.293631,39.943219,海淀区
B000A8W1ZD,泛海幼儿园,科教文化服务;学校;幼儿园,141204,116.498122,39.938114,朝阳区
B000A8W1QD,东方红幼儿园(休闲街),科教文化服务;学校;幼儿园,141204,116.309965,39.848912,丰台区
B000A8W0WP,汇佳幼儿园,科教文化服务;学校;幼儿园,141204,116.494251,39.913704,朝阳区
B000A8W0RJ,北京市第一幼儿园海晟实验园,科教文化服务;学校;幼儿园,141204,116.440865,39.939226,东城区
B000A8VTQ2,怡馨幼儿园,科教文化服务;学校;幼儿园,141204,116.647796,40.120112,顺义区
B000A8UTJH,北京市通州区新通幼儿园,科教文化服务;学校;幼儿园,141204,116.673805,39.883109,通州区
B000A887WV,郎各庄村幼儿园,科教文化服务;学校;幼儿园,141204,116.589964,39.84834,朝阳区
B000A883O2,阳光幼儿园,科教文化服务;学校;幼儿园,141204,116.660205,39.832109,通州区
B000A87X43,小雨点幼儿园,科教文化服务;学校;幼儿园,141204,116.72873,39.810973,通州区
B000A87WE4,创佳双语幼儿园(张梁路),科教文化服务;学校;幼儿园,141204,116.718515,39.849686,通州区
B000A87SPB,威尔夏幼儿园,科教文化服务;学校;幼儿园,141204,116.319573,39.880072,丰台区
B000A87R4B,北京市朝阳区凯尔宝宝婴幼园(梵谷水郡园),科教文化服务;学校;幼儿园,141204,116.507504,39.959544,朝阳区
B000A87QK4,明星幼儿园,科教文化服务;学校;幼儿园,141204,116.49423,39.835661,朝阳区
B000A87HZG,北京市朝阳区培华实验幼儿园,科教文化服务;学校;幼儿园,141204,116.480049,39.921542,朝阳区
B000A87G6F,北京博凯智能全纳幼儿园(育慧北路),科教文化服务;学校;幼儿园,141204,116.429231,39.995185,朝阳区
B000A878XG,北京市昌平区机关幼儿园,科教文化服务;学校;幼儿园,141204,116.235677,40.215344,昌平区
B000A867NH,运乔蓝天幼儿园,科教文化服务;学校;幼儿园,141204,116.691046,39.894955,通州区
B000A85Z3W,宝宝之家双语艺术幼儿园,科教文化服务;学校;幼儿园,141204,116.508062,39.824546,朝阳区
B000A85Z24,北京大地绿岛幼儿园,科教文化服务;学校;幼儿园,141204,116.475595,39.828515,朝阳区
B000A85X9M,小博士双语幼儿园(杏石口路),科教文化服务;学校;幼儿园,141204,116.25531,39.950138,海淀区
B000A85WM9,育才双语幼儿园(府学路),科教文化服务;学校;幼儿园,141204,116.253361,40.22188,昌平区
B000A85VRQ,爱心双语幼儿园,科教文化服务;学校;幼儿园,141204,116.523602,39.847605,朝阳区
B000A85OI5,群英幼儿园(南三环中路辅路),科教文化服务;学校;幼儿园,141204,116.389835,39.857992,丰台区
B000A85O4P,北京市工商业联合会安贞东里幼儿园,科教文化服务;学校;幼儿园,141204,116.406431,39.970439,朝阳区
B000A81HAA,英才幼儿园(芦花路),科教文化服务;学校;幼儿园,141204,116.293609,39.779292,大兴区
B000A80VAU,北京市第一幼儿园附属实验幼儿园,科教文化服务;学校;幼儿园,141204,116.410259,39.962282,东城区
B000A7YJON,小井幼儿园(彰德酒店东南),科教文化服务;学校;幼儿园,141204,116.292099,39.877122,丰台区
B000A7XBGY,北京市通州区玉桥幼儿园,科教文化服务;学校;幼儿园,141204,116.679873,39.893164,通州区
B000A7U03V,北京明天幼稚集团第七幼儿园,科教文化服务;学校;幼儿园,141204,116.299061,39.94132,海淀区
B000A7RHHE,房山区昊天幼儿园,科教文化服务;学校;幼儿园,141204,116.150329,39.73488,房山区
B000A7QUJZ,北京小天使美语幼儿园,科教文化服务;学校;幼儿园,141204,116.297867,39.942093,海淀区
B000A7QU1Y,小大人艺术幼儿园,科教文化服务;学校;幼儿园,141204,116.523177,39.821469,大兴区
B000A7PWMA,北京市六一幼儿院,科教文化服务;学校;幼儿园,141204,116.263142,40.000186,海淀区
B000A7PRQ4,可爱的儿童营养健康实验幼儿园,科教文化服务;学校;幼儿园,141204,116.298488,39.915885,海淀区
B000A7PPQK,旧县幼儿园,科教文化服务;学校;幼儿园,141204,116.189485,40.22011,昌平区
B000A63FBC,二十一世纪幼儿园,科教文化服务;学校;幼儿园,141204,116.424605,40.001453,朝阳区
B000A3DD3E,北京岭南幼儿园,科教文化服务;学校;幼儿园,141204,116.284515,39.921196,海淀区
B000A3C9C3,蓝天育翔幼儿园,科教文化服务;学校;幼儿园,141204,116.441286,39.886599,东城区
B000A3C3CD,西关幼儿园(槐树巷),科教文化服务;学校;幼儿园,141204,116.221618,40.218056,昌平区
B000A293E2,光明幼儿园(福光路),科教文化服务;学校;幼儿园,141204,116.436863,39.886243,东城区
B000A02FD0,北京市昌平区工业幼儿园,科教文化服务;学校;幼儿园,141204,116.226216,40.223015,昌平区
B000A7QNFJ,北京通州玉桥小学,科教文化服务;学校;小学,141203,116.684011,39.893694,通州区
B000A7QCKW,北京石油学院附属小学,科教文化服务;学校;小学,141203,116.363631,39.994975,海淀区
B0FFFT42PS,北京市东城区职工大学招生大厅,科教文化服务;学校;职业技术学校,141206,116.442181,39.885331,东城区
B0FFGAPKK6,中央美术学院(后沙峪校区),科教文化服务;学校;高等院校,141201,116.529969,40.099342,顺义区
B0FFHEPG18,北京市黄冈中学(垡头校区),科教文化服务;学校;中学,141202,116.508124,39.864136,朝阳区
B0FFG7H4EK,北京市朝阳区外国语学校初中部,科教文化服务;学校;中学,141202,116.403153,40.008211,朝阳区
B0FFG0ZQ6H,中国人民大学附属中学(翠微学校初中部),科教文化服务;学校;中学,141202,116.308708,39.91214,海淀区
B0FFFY4JD1,北京中医药大学良乡校区东院后勤综合楼,科教文化服务;学校;高等院校,141201,116.171068,39.713908,房山区
B0FFFGYKQO,中国传媒大学附属中学,科教文化服务;学校;中学,141202,116.548123,39.914195,朝阳区
B0FFFAID5E,北京工商大学(东区),科教文化服务;学校;高等院校,141201,116.318852,39.925562,海淀区
B0FFFADYED,北京艺术传媒职业学院,科教文化服务;学校;高等院校,141201,116.120403,40.098452,海淀区
B0FFFADN0O,中国地质大学(北京)校外学习中心,科教文化服务;学校;高等院校,141201,116.070611,39.646971,房山区
B000AB9B1L,北京市昌平区马池口中学,科教文化服务;学校;中学,141202,116.201312,40.192331,昌平区
B000A9QGK8,北京市工艺美术学校1号楼,科教文化服务;学校;高等院校,141201,116.425707,39.98402,朝阳区
B000A8W5HZ,北京信息科技大学清河校区,科教文化服务;学校;高等院校,141201,116.342348,40.044147,海淀区
B000A8VZPB,首都师范大学(分校区),科教文化服务;学校;高等院校,141201,116.455259,40.021889,朝阳区
B000A8VUBS,北京航空航天大学学术交流厅,科教文化服务;学校;高等院校,141201,116.349079,39.984493,海淀区
B000A88E6K,中国农业大学西校区,科教文化服务;学校;高等院校,141201,116.282871,40.026795,海淀区
B000A88E5U,北京现代音乐研修学院,科教文化服务;学校;高等院校,141201,116.65181,39.87439,通州区
B000A88E3T,北京民族大学,科教文化服务;学校;高等院校,141201,116.096177,39.666272,房山区
B000A87KZ4,中国管理软件学院,科教文化服务;学校;高等院校,141201,116.279553,40.064656,海淀区
B000A844ET,首都医科大学,科教文化服务;学校;高等院校,141201,116.352795,39.863488,丰台区
B000A83N68,北京市大兴区青云店中学,科教文化服务;学校;中学,141202,116.517566,39.6797,大兴区
B000A81JZK,北京工商大学阜成路校区,科教文化服务;学校;高等院校,141201,116.314112,39.925639,海淀区
B000A81FPJ,中央戏剧学院,科教文化服务;学校;高等院校,141201,116.404574,39.93599,东城区
B000A81FIR,北京青年政治学院(望京校区),科教文化服务;学校;高等院校,141201,116.474632,39.980998,朝阳区
B000A7ZG23,北京工业大学附属中学(富力城校区),科教文化服务;学校;中学,141202,116.448297,39.896063,朝阳区
B000A7YT6X,北京警察学院,科教文化服务;学校;高等院校,141201,116.171992,40.254585,昌平区
B000A7Y27M,中国藏语系高级佛学院,科教文化服务;学校;高等院校,141201,116.390399,39.96473,朝阳区
B000A7XLYK,中国人民大学学生就业指导中心,科教文化服务;学校;高等院校|科教文化服务;培训机构;培训机构,141201|141400,116.309423,39.972275,海淀区
B000A7UNJA,北京舞蹈学院附属中等舞蹈学校,科教文化服务;学校;中学,141202,116.318244,39.947188,海淀区
B000A7RBOT,中国科学院大学玉泉路校区,科教文化服务;学校;高等院校,141201,116.250419,39.908793,石景山区
B000A7QRHG,西城区教育研修学院,科教文化服务;学校;高等院校,141201,116.37229,39.929316,西城区
B000A7QCKF,北京石油管理干部学院,科教文化服务;学校;高等院校|科教文化服务;学校;成人教育,141201|141205,116.345445,40.061721,昌平区
B000A7PRLK,北京科技职业学院(八达岭校区),科教文化服务;科教文化场所;科教文化场所,140000,116.02087,40.417156,延庆区
B000A7PRL6,北京科技大学管庄校区,科教文化服务;学校;高等院校,141201,116.593787,39.91991,朝阳区
B000A7PI6H,北京加拿大国际学校,科教文化服务;学校;学校,141200,116.474856,39.952797,朝阳区
B000A7OTLV,北京市第四十七中学,科教文化服务;学校;中学,141202,116.113011,40.066044,海淀区
B000A7J23Z,燕京神学院,科教文化服务;学校;高等院校,141201,116.369763,40.031037,海淀区
B000A7HNT0,北京市海淀区尚丽外国语学校,科教文化服务;学校;学校,141200,116.21429,39.968525,海淀区
B000A7HBV8,北京市第十一中学(分校),科教文化服务;学校;中学,141202,116.405228,39.874634,东城区
B000A7DIYC,北京市第二十五中学,科教文化服务;学校;中学,141202,116.412997,39.919552,东城区
B000A7CDIQ,中国音乐学院附属中学,科教文化服务;学校;中学,141202,116.493736,39.921704,朝阳区
B000A7C585,北京市文汇中学,科教文化服务;学校;中学,141202,116.446555,39.898078,东城区
B000A7C49B,北京市第十一中学(东校区),科教文化服务;学校;中学,141202,116.415903,39.891077,东城区
B000A620F8,北京市芳星园中学,科教文化服务;学校;中学,141202,116.436695,39.867175,丰台区
B000A34FA3,北京宏志中学,科教文化服务;学校;中学,141202,116.410806,39.95772,东城区
B000A1D6AB,北京汇佳职业学院,科教文化服务;学校;高等院校,141201,116.244579,40.194021,昌平区
B0FFFAIYEW,兴华学校,科教文化服务;学校;小学,141203,116.330918,39.875445,丰台区
B000A81IBN,长沟镇中心小学,科教文化服务;学校;小学,141203,115.900705,39.575608,房山区
B0FFHVX5KZ,北京市第十七中学(陶家湾校区),科教文化服务;学校;中学,141202,116.534466,39.906235,朝阳区
B000A84H34,商贸职业学校,科教文化服务;学校;职业技术学校,141206,116.2329,40.223562,昌平区
B000A9JTUI,小太阳幼儿园,科教文化服务;学校;幼儿园,141204,116.173181,40.041861,海淀区
B0FFHW5IN4,北京市海淀区职业学校,科教文化服务;学校;职业技术学校,141206,116.315631,40.014973,海淀区
B000A8UMWP,北京地铁技术学校,科教文化服务;学校;职业技术学校,141206,116.171079,39.939181,石景山区
B000A88DLR,北京市海淀区卫生学校,科教文化服务;学校;职业技术学校,141206,116.351385,40.036771,海淀区
B000A80OQ2,北京市丰台区职业教育中心学校(芳古园二区社区残疾人康复站南),科教文化服务;学校;职业技术学校,141206,116.42743,39.868868,丰台区
B000A7CDFK,北京市电气工程学校,科教文化服务;学校;职业技术学校,141206,116.474248,39.980053,朝阳区
B000A272FA,北京科技职业学院,科教文化服务;学校;职业技术学校,141206,116.250627,40.117618,昌平区
B0FFGDHWBS,朝阳外国语学校(来广营校区),科教文化服务;学校;小学,141203,116.438681,40.048642,朝阳区
B0FFFAI2JZ,北京市东城区黑芝麻胡同小学,科教文化服务;学校;小学,141203,116.404918,39.937644,东城区
B000A85U9I,北京师范大学大兴附属小学,科教文化服务;学校;小学,141203,116.319435,39.773687,大兴区
B000A85SKB,双馨实验学校,科教文化服务;学校;小学,141203,116.493139,39.851716,朝阳区
B000A7R0KI,阳春小学,科教文化服务;学校;小学,141203,116.304703,39.790746,丰台区
B000A7P803,海淀区五一小学,科教文化服务;学校;小学,141203,116.207486,39.921308,海淀区
B000A7ONE3,半壁店小学,科教文化服务;学校;小学,141203,116.528898,39.890322,朝阳区
B000A7IKOK,史家小学分校,科教文化服务;学校;小学,141203,116.430882,39.935138,东城区
B000A7H6L5,北京市朝阳区双桥第二小学,科教文化服务;学校;小学,141203,116.602616,39.888517,朝阳区
B000A5E639,培新小学,科教文化服务;学校;小学,141203,116.43243,39.889054,东城区
B000A09849,北京市延庆区第四小学,科教文化服务;学校;小学,141203,115.975718,40.447699,延庆区
B000A85YLT,石城镇中心小学,科教文化服务;学校;小学,141203,116.819357,40.540745,密云区
B0FFFE009U,对外经济贸易大学学生处,科教文化服务;学校;高等院校,141201,116.42693,39.979507,朝阳区
B0FFFD3QF2,华夏幸福大学,科教文化服务;学校;高等院校,141201,116.497066,39.975189,朝阳区
B000A87G5P,北京国际职业学院(鼓楼校区),科教文化服务;学校;职业技术学校,141206,116.398617,39.945875,东城区
B000A849JW,北京市第二中学(通州分校),科教文化服务;学校;中学,141202,116.699739,39.911274,通州区
B0FFFAHKOT,北京市海淀区六郎庄小学,科教文化服务;学校;小学,141203,116.293217,39.990849,海淀区
B000A85R31,红黄蓝幼儿园(建国路),科教文化服务;学校;幼儿园,141204,116.501724,39.908889,朝阳区
B0FFGHOSMV,Candance美甲艺术沙龙学院(三里屯店),科教文化服务;科教文化场所;科教文化场所,140000,116.452646,39.932605,朝阳区
B000A85X9L,蓝天双语幼儿园(杏石口路),科教文化服务;学校;幼儿园,141204,116.255139,39.949196,海淀区
B000A83XF4,黄村镇孙村中小学校,科教文化服务;学校;学校,141200,116.400561,39.710908,大兴区
B0FFFNVXA9,北京市海淀区北医附小(分校),科教文化服务;学校;小学,141203,116.378528,39.978304,海淀区
B000A741F3,红黄蓝幼儿园,科教文化服务;学校;幼儿园,141204,116.367704,39.867119,丰台区
B0FFGKWDRN,北京师范大学附属中学(南校区),科教文化服务;学校;中学,141202,116.386059,39.880539,西城区
B0FFFCSP21,北京农学院大学生艺术教育中心,科教文化服务;学校;高等院校,141201,116.307645,40.094262,昌平区
B000A8XB2F,红苹果艺术幼儿园(新城街),科教文化服务;学校;幼儿园,141204,115.9856,40.469022,延庆区
B000A87DGU,北京博苑教育集团直属幼儿园,科教文化服务;学校;幼儿园,141204,116.32705,40.076208,昌平区
B000A7P8FF,海天幼儿园(燕平路),科教文化服务;学校;幼儿园,141204,116.244171,40.218347,昌平区
B000A7O0UN,清华大学洁华幼儿园,科教文化服务;学校;幼儿园,141204,116.326558,39.99708,海淀区
B000A45D86,九一幼儿园,科教文化服务;学校;幼儿园,141204,116.363393,39.979597,海淀区
B000A37B1C,汇佳幼儿园(远大中路),科教文化服务;学校;幼儿园,141204,116.285375,39.9515,海淀区
B000A02E5E,北京市大兴区金海学校,科教文化服务;学校;中学,141202,116.38301,39.759421,大兴区
B000A8U5M5,北京航空航天大学实验学校,科教文化服务;学校;中学,141202,116.344399,39.978855,海淀区
B000A7C0FE,北京市海淀实验中学(初中部),科教文化服务;学校;中学,141202,116.322126,39.92611,海淀区
B000A8VSOI,美和园幼儿园,科教文化服务;学校;幼儿园,141204,116.322946,40.034405,海淀区
B0FFH70NSL,北京市第一六一中学(密云分校),科教文化服务;学校;中学,141202,116.888623,40.391297,密云区
B0FFG63LK1,对外经济贸易大学附属中学(朝阳新城分校),科教文化服务;学校;中学|科教文化服务;学校;高等院校,141202|141201,116.553314,39.951588,朝阳区
B000A8832L,北京市顺义区南法信中学,科教文化服务;学校;中学,141202,116.614778,40.144465,顺义区
B000A7BIPO,北京市昌平区十三陵中学,科教文化服务;学校;中学,141202,116.22265,40.26375,昌平区
B000A157D7,北京市平谷区第七中学,科教文化服务;学校;中学,141202,117.104456,40.162548,平谷区
B0FFHUU02E,北京市燕山向阳中学,科教文化服务;学校;中学,141202,115.97407,39.716844,房山区
B000A804CA,北京第一六五中学,科教文化服务;学校;中学,141202,116.411533,39.929329,东城区
B000A47DC9,北京市体育场路中学,科教文化服务;学校;中学,141202,116.44941,39.926566,朝阳区
B000A1193E,北京市十一学校,科教文化服务;学校;中学,141202,116.25523,39.902096,海淀区
B000A844VE,北京市通州区潞河中学,科教文化服务;学校;中学,141202,116.653353,39.898613,通州区
B000A7OX8B,北京市房山区交道中学,科教文化服务;学校;中学,141202,116.119752,39.651158,房山区
B000A7OM5Q,北京市昌平区第二中学,科教文化服务;学校;中学,141202,116.237233,40.222402,昌平区
B0FFG8DGY5,劲松第四小学(北校区),科教文化服务;学校;小学,141203,116.451994,39.887326,朝阳区
B000A8VUXU,红英小学,科教文化服务;学校;小学,141203,116.241046,40.034536,海淀区
B000A07BEE,北京商贸学校,科教文化服务;学校;职业技术学校,141206,116.360255,39.7917,大兴区
B0FFFACAOD,首都师范大学附属中学(大兴北校区),科教文化服务;学校;中学,141202,116.329347,39.764945,大兴区
B000A95CD8,北京卫生职业学院,科教文化服务;学校;高等院校,141201,116.668592,39.885463,通州区
B000A69F6A,北京景山学校,科教文化服务;学校;学校,141200,116.414654,39.919715,东城区
B000A02F42,北京市密云区十里堡中学,科教文化服务;学校;中学,141202,116.787092,40.349736,密云区
B0FFH0LIBU,北京网络职业学院,科教文化服务;学校;职业技术学校,141206,116.068462,39.68908,房山区
