,id,name,type,typecode,location_x,location_y,adname
661,B000A7XHCD,伊兰轩餐厅(樱花园西街),餐饮服务;中餐厅;清真菜馆,050121,116.417942,39.974538,朝阳区
662,B000A7J8LP,富江南(南礼士路店),餐饮服务;中餐厅;综合酒楼,050101,116.345664,39.905648,西城区
663,B000A7C5OV,聚德华天玉华台饭庄,餐饮服务;中餐厅;中餐厅,050100,116.384289,39.972497,西城区
664,B000A3B638,京味精餐厅,餐饮服务;中餐厅;北京菜,050111,116.363119,39.893880,西城区
665,B000A39B59,马大胡子食府,餐饮服务;中餐厅;清真菜馆,050121,116.417586,40.004309,朝阳区
666,B000A85U9J,百年食府(大兴黄村店),餐饮服务;中餐厅;海鲜酒楼,050119,116.321460,39.762319,大兴区
667,B000A87X4A,金华缘烤鸭(采育大街店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.631406,39.656277,大兴区
668,B000A80I4O,日昌餐馆(地安门总店),餐饮服务;中餐厅;广东菜(粤菜),050103,116.394058,39.933275,西城区
669,B000A7DFZ4,大鸭梨烤鸭店(旧宫店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.433970,39.804437,大兴区
670,B000A87QPV,护国寺小吃(红莲店),餐饮服务;中餐厅;特色/地方风味餐厅|风景名胜;风景名胜;寺庙道观,050118|110205,116.337784,39.876999,西城区
671,B000A843FJ,肯德基(地安门外大街店),餐饮服务;快餐厅;肯德基,050301,116.396447,39.933872,西城区
672,B000A1A549,海底捞火锅(牡丹园店)(装修中),餐饮服务;中餐厅;火锅店,050117,116.368405,39.979020,海淀区
673,B000A7Z59O,护国寺小吃(东四店),餐饮服务;中餐厅;中餐厅,050100,116.417356,39.932523,东城区
674,B000A8ZG5R,朝阳门涮肉(装修中),餐饮服务;中餐厅;中餐厅,050100,116.430280,39.925020,东城区
675,B000A7NLHL,将台涮肉(酒仙桥店),餐饮服务;中餐厅;火锅店,050117,116.489072,39.973084,朝阳区
676,B000A7C0TZ,新加坡泰国村鱼翅酒楼(劲松店),餐饮服务;外国餐厅;泰国/越南菜品餐厅,050206,116.460527,39.882886,朝阳区
677,B000A28216,全鑫园烤鸭店(天坛店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.421147,39.882966,东城区
678,B000AA40SP,京湘玉,餐饮服务;中餐厅;湖南菜(湘菜)|餐饮服务;中餐厅;综合酒楼,050108|050101,116.294583,39.939669,海淀区
679,B000A83FTF,大鸭梨烤鸭(天通苑西3区店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.410156,40.074449,昌平区
680,B000A7C2AR,红蕃茄(北京万寿路店),餐饮服务;中餐厅;综合酒楼,050101,116.296854,39.912801,海淀区
681,B000A84DGJ,宏状元(东直门店),餐饮服务;中餐厅;中餐厅,050100,116.436726,39.936673,东城区
682,B000A81BNJ,嘉和一品粥(魏公村店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.322423,39.957282,海淀区
683,B000A806M5,田老师红烧肉(古城店),餐饮服务;快餐厅;快餐厅,050300,116.185895,39.911033,石景山区
684,B000A7PTKU,老娄家锅烙(新桥南街店),餐饮服务;中餐厅;中餐厅,050100,116.107243,39.930473,门头沟区
685,B000A8X889,庆丰包子铺(万年花城店),餐饮服务;中餐厅;中餐厅,050100,116.318811,39.848274,丰台区
686,B000A85MI0,北平居菜馆,餐饮服务;中餐厅;中餐厅,050100,116.384148,39.903729,西城区
687,B000A7YZLT,军旅食府(金沟河店),餐饮服务;中餐厅;四川菜(川菜),050102,116.276048,39.919718,海淀区
688,B000A46F36,海南食府,餐饮服务;中餐厅;福建菜,050110,116.408546,39.954373,东城区
689,B0FFHGLG24,106餐厅(百子湾店),餐饮服务;中餐厅;山东菜(鲁菜),050104,116.496238,39.901211,朝阳区
690,B000A9P9FB,沙县小吃(美立方店),餐饮服务;中餐厅;中餐厅,050100,116.418899,40.037951,朝阳区
691,B000A7PT0Z,兰州老马拉面(音乐学院店),餐饮服务;中餐厅;清真菜馆,050121,116.652822,39.875389,通州区
692,B000A7C2ID,海淀家常菜天外天烤鸭店(海淀南路),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.314695,39.975634,海淀区
693,B000A816LM,京味斋烤鸭店(劲松店),餐饮服务;中餐厅;北京菜,050111,116.459783,39.881828,朝阳区
694,B000A7QC3I,盛和轩(长丰园店),餐饮服务;中餐厅;综合酒楼,050101,116.293580,39.779970,大兴区
695,B000A8VNNF,富顺风味,餐饮服务;中餐厅;四川菜(川菜),050102,116.415385,40.084261,昌平区
696,B000A87FEI,古井桂鱼乡,餐饮服务;中餐厅;湖南菜(湘菜),050108,116.437895,40.028996,朝阳区
697,B000A840QQ,京诚小院(北沙滩店),餐饮服务;中餐厅;中餐厅,050100,116.370371,40.004635,朝阳区
698,B000A8823H,东城阁酒楼(红螺寺店),餐饮服务;中餐厅;综合酒楼|餐饮服务;中餐厅;湖南菜(湘菜),050101|050108,116.630749,40.353585,怀柔区
699,B000A7I8G8,王胖子驴肉火烧(鼓楼店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.390246,39.942510,西城区
700,B000A8VU2Z,百姓家餐厅(嘉华大厦店),餐饮服务;快餐厅;快餐厅,050300,116.308446,40.037655,海淀区
701,B000A8W0Z8,比格比萨(管庄店),餐饮服务;快餐厅;快餐厅,050300,116.595119,39.912154,朝阳区
702,B000A81B55,全聚德烤鸭店(前门店),餐饮服务;中餐厅;北京菜,050111,116.398323,39.896653,东城区
703,B000A9JPBD,贵宾楼,餐饮服务;中餐厅;中餐厅,050100,116.322223,39.744914,大兴区
704,B000A7ZI8C,便宜坊(玉蜓桥店),餐饮服务;中餐厅;老字号,050116,116.420904,39.873804,东城区
705,B000A7PTC1,9号院东北家常菜,餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;东北菜,050117|050113,116.404897,39.813521,丰台区
706,B000A8620Z,香婆婆汉中小吃,餐饮服务;中餐厅;中餐厅,050100,116.458912,39.885337,朝阳区
707,B000A7WWYT,客家小镇菜馆(南河沿店),餐饮服务;中餐厅;中餐厅,050100,116.406397,39.909655,东城区
708,B000A882BI,田老师红烧肉(八面店),餐饮服务;快餐厅;快餐厅,050300,116.580108,39.914642,朝阳区
709,B000A8W1S0,渝乡辣婆婆(万丰路店),餐饮服务;中餐厅;四川菜(川菜),050102,116.294067,39.872754,丰台区
710,B000A7O2ND,东北虎菜厅,餐饮服务;中餐厅;东北菜,050113,116.398594,39.963164,朝阳区
711,B000A7ZDMP,隆和居美食城(正义路),餐饮服务;中餐厅;中餐厅,050100,116.406575,39.903422,东城区
712,B000A8XR6G,巴乡石锅鱼(马泉营村路),餐饮服务;中餐厅;中餐厅,050100,116.512592,40.037033,朝阳区
713,B000A7XE56,湘西小辣椒(马莲道店),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.322407,39.889274,丰台区
714,B000A853A9,新竹烤鸭(潞邑店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.692685,39.931422,通州区
715,B000A833Q6,老上海城隍庙小吃(学院桥分店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.347418,39.986287,海淀区
716,B000A80LPX,肯德基(六里桥南路店),餐饮服务;快餐厅;肯德基,050301,116.312355,39.878891,丰台区
717,B000A8XAW9,三义和酒楼(国奥村店),餐饮服务;中餐厅;综合酒楼,050101,116.381488,40.009054,朝阳区
718,B0FFHR63MA,美味斋,餐饮服务;中餐厅;上海菜,050107,116.368795,39.889664,西城区
719,B000A81B94,颐和轩餐厅,餐饮服务;中餐厅;中餐厅,050100,116.312132,39.898073,海淀区
720,B000A8U2JZ,新开元,餐饮服务;中餐厅;浙江菜,050106,116.281258,39.924661,海淀区
721,B000A87R2K,芦月轩羊蝎子(太平桥店),餐饮服务;中餐厅;火锅店,050117,116.317359,39.878739,丰台区
722,B000A7GXIB,饭前饭后(南新仓店),餐饮服务;中餐厅;台湾菜,050122,116.430647,39.931663,东城区
723,B000A8WBXH,福宫餐厅,餐饮服务;中餐厅;中餐厅,050100,116.385171,39.886750,西城区
724,B000A84D3V,大渔(工体店),餐饮服务;中餐厅;海鲜酒楼,050119,116.450795,39.931294,朝阳区
725,B000A7CCGY,惠丰堂饺子(翠微路店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.303305,39.908955,海淀区
726,B000A8X8RT,巫山烤鱼·家常菜,餐饮服务;中餐厅;四川菜(川菜),050102,116.332719,39.740122,大兴区
727,B000A80NCQ,秋轩餐厅(大方胡同店),餐饮服务;中餐厅;中餐厅,050100,116.379646,39.901718,西城区
728,B000A809BZ,湘情湘缘,餐饮服务;中餐厅;湖南菜(湘菜),050108,116.419921,40.060439,昌平区
729,B000A7R000,燕春(分店),餐饮服务;中餐厅;中餐厅,050100,115.973724,40.459163,延庆区
730,B000A7C0YC,东兴顺爆肚张,餐饮服务;中餐厅;清真菜馆,050121,116.394701,39.938685,西城区
731,B000A7BWPT,老来顺饭庄(太平路店),餐饮服务;中餐厅;中餐厅,050100,116.288342,39.900373,海淀区
732,B000A7ZDMB,功德林(前门店),餐饮服务;中餐厅;中式素菜馆,050120,116.411692,39.900418,东城区
733,B000A84M6X,京味斋食府(望京店),餐饮服务;中餐厅;北京菜,050111,116.462483,39.992492,朝阳区
734,B000A80BUC,老诚一锅(双榆树店),餐饮服务;中餐厅;火锅店,050117,116.323944,39.971422,海淀区
735,B0FFFDQVO9,Pakpak喜悦泰国餐厅(远洋光华国际店),餐饮服务;外国餐厅;泰国/越南菜品餐厅,050206,116.454354,39.916048,朝阳区
736,B000A7XEZL,新疆伽师餐厅(文慧桥店),餐饮服务;中餐厅;清真菜馆,050121,116.363933,39.952299,海淀区
737,B0FFI8XPWI,油麻广东菜馆(百盛购物中心复兴门店北楼),餐饮服务;中餐厅;中餐厅,050100,116.358585,39.908982,西城区
738,B000A87F2F,江边城外烤鱼(方庄店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.430286,39.863722,丰台区
739,B000A844XQ,大鸭梨烤鸭(天通西苑店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.416107,40.066995,昌平区
740,B000A82T6O,杨家火锅(管庄店),餐饮服务;中餐厅;火锅店,050117,116.582728,39.913652,朝阳区
741,B000A80KJW,大鸭梨烤鸭(青塔店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.264292,39.892033,丰台区
742,B0FFGSEKBW,呷哺呷哺(荟聚购物中心),餐饮服务;快餐厅;呷哺呷哺,050311,116.326318,39.786734,大兴区
743,B000A85U1S,西部马华美食庄园,餐饮服务;中餐厅;综合酒楼,050101,116.228138,39.952762,海淀区
744,B0FFFNJI3F,天外天烤鸭店(老好吃店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.385407,39.884747,西城区
745,B000A8WC2I,湘西土菜(望京店),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.464471,39.996690,朝阳区
746,B000A8VWP5,北海明珠海鲜宫,餐饮服务;中餐厅;海鲜酒楼,050119,116.581229,39.908317,朝阳区
747,B000A8UL5O,张记酱牛肉(虎坊桥店),餐饮服务;中餐厅;火锅店,050117,116.384487,39.891797,西城区
748,B000A84BQ5,湘江宴,餐饮服务;中餐厅;综合酒楼,050101,116.349025,39.986172,海淀区
749,B000A81K2E,俏湘厨(北洼路店),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.304751,39.937635,海淀区
750,B000A8VP3X,百福百顺巴乡石锅鱼(温阳路),餐饮服务;中餐厅;中餐厅,050100,116.160935,40.072529,海淀区
751,B000A87ABG,明月三千里烤肉店,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.344441,39.741839,大兴区
752,B000A80NU2,肯德基(建外SOHO店),餐饮服务;快餐厅;肯德基,050301,116.460805,39.905211,朝阳区
753,B000A80GUJ,麦当劳(工体北路店),餐饮服务;快餐厅;麦当劳,050302,116.438457,39.934057,东城区
754,B0FFHAF6TN,松子日本料理(六里桥店),餐饮服务;外国餐厅;外国餐厅,050200,116.297333,39.882317,丰台区
755,B000A84BEP,关二烤羊腿(龙翔路店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.378913,39.981790,海淀区
756,B000A8ZNGQ,德顺斋(安贞里一区店),餐饮服务;中餐厅;清真菜馆,050121,116.404489,39.974623,朝阳区
757,B000A7XSJ4,淮扬村(西站店),餐饮服务;中餐厅;中餐厅,050100,116.320753,39.902414,海淀区
758,B000A7C46C,大碗张拉面(牡丹园店),餐饮服务;中餐厅;中餐厅,050100,116.369085,39.977183,海淀区
759,B000A88IHT,银滩金汤(四惠店),餐饮服务;中餐厅;火锅店,050117,116.510171,39.905870,朝阳区
760,B000A880ZL,鑫丰润饭店,餐饮服务;中餐厅;中餐厅,050100,116.401641,39.631054,大兴区
761,B0FFG7P2XQ,黑牛时代韩式烤肉店(顺义店),餐饮服务;外国餐厅;韩国料理,050203,116.655600,40.099071,顺义区
762,B000A2AC80,老熟人烤肉城,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.390020,39.856793,丰台区
763,B000A81I0Q,渝味村饭庄(西三旗店),餐饮服务;中餐厅;四川菜(川菜),050102,116.342188,40.059295,昌平区
764,B0FFFW4VXD,云海肴·云南菜(华联商厦),餐饮服务;中餐厅;云贵菜,050114,116.318752,40.076520,昌平区
765,B000AA0H09,义气烤肉(双井店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.458110,39.899839,朝阳区
766,B000A8W185,湘肠香酒楼(莲花池店),餐饮服务;中餐厅;综合酒楼,050101,116.340207,39.898724,西城区
767,B000A87GGD,龙人居川菜(南礼士路店),餐饮服务;中餐厅;四川菜(川菜),050102,116.352428,39.907957,西城区
768,B000A7ZOB6,到家尝烤鸭,餐饮服务;中餐厅;北京菜,050111,116.435726,39.965144,朝阳区
769,B000A7WEWL,祝氏第一锅羊蝎子火锅店(天通苑店),餐饮服务;中餐厅;火锅店,050117,116.410809,40.067712,昌平区
770,B000A587B0,红红烤鸭店(太仆寺街店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.379185,39.912214,西城区
771,B0FFGONZPA,巴依老爷特色烤馕(昌平店),餐饮服务;中餐厅;清真菜馆,050121,116.230640,40.212232,昌平区
772,B000A85Q56,玉林烤鸭店(华威桥分店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.467351,39.868811,朝阳区
773,B000A85OAY,老诚一锅(团结湖店),餐饮服务;中餐厅;火锅店,050117,116.466584,39.934135,朝阳区
774,B000A84PYZ,大碗饺子(昌平店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.230969,40.223972,昌平区
775,B000A85K9P,金百万烤鸭海鲜(望京花园店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.477921,40.008404,朝阳区
776,B000A7X393,日昌餐馆(亦庄店),餐饮服务;快餐厅;茶餐厅,050305,116.498491,39.791021,大兴区
777,B000A85S6J,田老师红烧肉(大兴南小街店),餐饮服务;快餐厅;快餐厅,050300,116.420361,39.788500,丰台区
778,B000A84EKA,嘉和一品粥(嘉园路店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.367268,39.845713,丰台区
779,B000A8UMC1,西来顺(新华街店),餐饮服务;中餐厅;清真菜馆,050121,116.384348,39.901757,西城区
780,B000A840NC,四川简阳羊肉汤火锅(百子湾店),餐饮服务;中餐厅;火锅店,050117,116.487084,39.900790,朝阳区
781,B000AA8IQU,香辣蟹,餐饮服务;中餐厅;海鲜酒楼,050119,115.977983,40.448090,延庆区
782,B000A87Y1D,老马拉面(耿丹大学店),餐饮服务;中餐厅;清真菜馆,050121,116.655485,40.212709,顺义区
783,B000A8WA8J,翠满楼(岳各庄店),餐饮服务;中餐厅;北京菜,050111,116.270433,39.883504,丰台区
784,B000A87FEN,奇门涮羊肉(簋街总店),餐饮服务;中餐厅;火锅店,050117,116.419110,39.940794,东城区
785,B000A7XR78,凤凰湘宴(万寿寺店),餐饮服务;中餐厅;中餐厅,050100,116.313688,39.950249,海淀区
786,B000A7O0U1,钱塘花园酒楼,餐饮服务;中餐厅;浙江菜|餐饮服务;中餐厅;综合酒楼,050106|050101,116.321225,39.972873,海淀区
787,B000A84XIR,大顺斋(牛街店),餐饮服务;快餐厅;快餐厅,050300,116.363300,39.887236,西城区
788,B000A80OPV,嘉和一品(方庄店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.422336,39.865977,丰台区
789,B000A8095C,吉野家(大北窑店),餐饮服务;快餐厅;吉野家,050309,116.460742,39.906361,朝阳区
790,B000A7ZIUM,吉野家(北京站店),餐饮服务;快餐厅;吉野家,050309,116.425447,39.905500,东城区
791,B000A7S0AF,嘉和一品粥(中关村店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.307096,39.982228,海淀区
792,B000A9JH36,淮扬菜品鉴堂,餐饮服务;中餐厅;江苏菜,050105,116.311056,39.925275,海淀区
793,B000A8VNOU,哇哇叫(东直门外大街),餐饮服务;中餐厅;中餐厅,050100,116.445526,39.941477,朝阳区
794,B000A85JGX,丝路驿站,餐饮服务;中餐厅;清真菜馆,050121,116.478740,39.975109,朝阳区
795,B000A7XD7V,西北风味(七星园路店),餐饮服务;中餐厅;清真菜馆,050121,116.216488,39.898630,石景山区
796,B000A8UHMP,金百万(孙河店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.502979,40.041396,朝阳区
797,B000A7ZVE5,阳坊大都涮羊肉(塔院店),餐饮服务;中餐厅;火锅店,050117,116.361583,39.976924,海淀区
798,B000A7ZJS9,大鸭梨烤鸭(通州梨园店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.643558,39.876740,通州区
799,B000A882UP,海波酒家,餐饮服务;中餐厅;综合酒楼,050101,117.431549,40.650870,密云区
800,B000A882UP,海波酒家,餐饮服务;中餐厅;综合酒楼,050101,117.431549,40.650870,密云区
801,B0FFG4U9VR,牛街聚宝源涮肉(望京店),餐饮服务;中餐厅;清真菜馆,050121,116.470088,40.005328,朝阳区
802,B000A8ZI2T,便宜坊(三里屯店),餐饮服务;中餐厅;老字号,050116,116.449594,39.934445,朝阳区
803,B000A85NR6,蝎王府(西直门店),餐饮服务;中餐厅;火锅店,050117,116.347948,39.950488,海淀区
804,B000A7WEBN,大鸭梨烤鸭(回龙观店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.334134,40.074029,昌平区
805,B000AA1B1R,沙县小吃(潘家园店)(装修中),餐饮服务;中餐厅;中餐厅,050100,116.461969,39.875842,朝阳区
806,B000A1AC02,宏状元精品粥,餐饮服务;中餐厅;中餐厅,050100,116.309708,39.933257,海淀区
807,B000A8WAFI,司徒拔道港式茶餐厅(建外店),餐饮服务;快餐厅;茶餐厅,050305,116.456863,39.907008,朝阳区
808,B000A84CGM,吉野家(中关村三店),餐饮服务;快餐厅;吉野家,050309,116.325276,39.945213,海淀区
809,B000A7Y9BV,金百万烤鸭店(马甸店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.390770,39.973072,朝阳区
810,B000A7WT32,嘉和一品粥(三里河店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.339467,39.914146,西城区
811,B000A840C2,丽思卡尔顿酒店大宴会厅,餐饮服务;中餐厅;中餐厅,050100,116.480900,39.910556,朝阳区
812,B000A9PEW1,北平盛世(劲松店),餐饮服务;中餐厅;北京菜|餐饮服务;中餐厅;清真菜馆,050111|050121,116.463968,39.886180,朝阳区
813,B000A85KZ2,小白鲨(北京四季青桥店),餐饮服务;中餐厅;中餐厅,050100,116.280228,39.948191,海淀区
814,B000A87OM7,全聚德烤鸭店(亦庄博大路店),餐饮服务;中餐厅;北京菜,050111,116.484199,39.818239,朝阳区
815,B000A80TJ1,香如意粥铺(立水桥店),餐饮服务;中餐厅;中餐厅,050100,116.420988,40.074931,昌平区
816,B000A8WEF4,吉野家(定慧东桥店),餐饮服务;快餐厅;吉野家,050309,116.276952,39.928065,海淀区
817,B000A7RGRY,芙蓉轩(招商大厦西南),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.818388,40.364960,密云区
818,B000A8ULGL,锦芳(前门店),餐饮服务;中餐厅;中餐厅,050100,116.399836,39.896216,东城区
819,B000AA88P0,呷哺呷哺(昌平永旺店),餐饮服务;快餐厅;呷哺呷哺,050311,116.288560,40.096761,昌平区
820,B000A8X8P9,锦府盐帮酒楼(亦庄店),餐饮服务;中餐厅;综合酒楼,050101,116.499119,39.801461,大兴区
821,B000A8VUQB,江边城外烤全鱼(酒仙桥店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.489484,39.975073,朝阳区
822,B000A83K3G,王家渡火锅(奥运村店),餐饮服务;中餐厅;火锅店,050117,116.400657,40.004520,朝阳区
823,B000A8846D,金百万烤鸭店(后沙峪店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.543736,40.098950,顺义区
824,B000A7ZPC1,箩箩贵州酸汤鱼(望京店),餐饮服务;中餐厅;云贵菜,050114,116.466005,39.978379,朝阳区
825,B000A885JQ,儒宴(亦庄天宝北街店),餐饮服务;中餐厅;火锅店,050117,116.488609,39.796839,大兴区
826,B000A8ZNI7,北京源满纶饺子坊,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.412016,39.932813,东城区
827,B000A84LGN,小红蕃薯(天竺花园店),餐饮服务;中餐厅;中餐厅,050100,116.563452,40.062346,顺义区
828,B000A82T6Z,水萝卜饺子(西环路店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.227159,40.214840,昌平区
829,B000A84DTP,北京奥加美术馆酒店,住宿服务;宾馆酒店;四星级宾馆|餐饮服务;中餐厅;中餐厅,100103|050100,116.448099,39.940655,朝阳区
830,B0FFFS49KN,潇湘码头(房山店),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.068650,39.656444,房山区
831,B000A7CBCD,海碗居,餐饮服务;中餐厅;北京菜,050111,116.330878,39.927979,海淀区
832,B000A6E6B0,大粥锅粥店(万寿路店),餐饮服务;中餐厅;中餐厅,050100,116.297504,39.912787,海淀区
833,B000A7WVLC,京碗居老北京炸酱面大王(金泰公寓店),餐饮服务;中餐厅;北京菜,050111,116.505635,39.808955,大兴区
834,B000A8WXY0,外婆家(北京apm),餐饮服务;中餐厅;浙江菜,050106,116.411704,39.915143,东城区
835,B000A87J3M,全聚德烤鸭店(三元桥店),餐饮服务;中餐厅;北京菜,050111,116.461031,39.954163,朝阳区
836,B000A7CE24,老西安饭庄(新街口南大街店),餐饮服务;中餐厅;清真菜馆,050121,116.372877,39.940059,西城区
837,B000A8UFZV,义盛和酒楼(北七家镇店),餐饮服务;中餐厅;综合酒楼,050101,116.423143,40.117756,昌平区
838,B000A7X15I,牛一碗食府,餐饮服务;中餐厅;中餐厅,050100,116.284118,39.900358,海淀区
839,B000A3BD32,银岛饭店,餐饮服务;中餐厅;中餐厅,050100,116.340486,39.913881,西城区
840,B000A8169O,青年餐厅(良乡店)(装修中),餐饮服务;中餐厅;中餐厅,050100,116.136359,39.736288,房山区
841,B000A7R5GX,玉林烤鸭店(马驹桥店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.556337,39.758039,通州区
842,B000A7OLYN,草原之星羔羊火锅城(延庆店),餐饮服务;中餐厅;火锅店,050117,115.997607,40.469197,延庆区
843,B000A884VI,北平新苑,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.377573,39.793655,丰台区
844,B000A80TPP,中央电视塔空中观景旋转餐厅,餐饮服务;中餐厅;中餐厅,050100,116.306291,39.919457,海淀区
845,B000A84H3X,刘记烧烤(南环路),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.236444,40.213437,昌平区
846,B0FFHU9809,九本居酒屋(交大东路店),餐饮服务;外国餐厅;日本料理,050202,116.347423,39.953389,海淀区
847,B000A8404E,双流老妈兔头(双井店),餐饮服务;中餐厅;中餐厅,050100,116.461947,39.890285,朝阳区
848,B000A83GNF,庆丰包子铺(望京2店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.462293,40.009278,朝阳区
849,B000A9O60T,桂林米粉,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.291907,39.947199,海淀区
850,B000A80CPC,晋B2008春饼店,餐饮服务;中餐厅;中餐厅,050100,116.281859,39.941293,海淀区
851,B0FFG4U954,戈拿旺巴西烤肉(亚运村直营店),餐饮服务;外国餐厅;巴西菜,050215,116.424695,39.994012,朝阳区
852,B000A8WBDX,香辣居(望京店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.472908,39.995652,朝阳区
853,B000A85G8T,重庆壹圣元火锅(安定门店),餐饮服务;中餐厅;火锅店,050117,116.407694,39.954583,东城区
854,B000A85CKG,七彩云南大酒楼(安贞店),餐饮服务;中餐厅;云贵菜,050114,116.409902,39.967415,东城区
855,B000A80XBU,老宅院烤鸭,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.407099,39.927192,东城区
856,B000A7XRE3,鬼味烤翅(南锣鼓巷店),餐饮服务;中餐厅;中餐厅,050100,116.400508,39.938287,东城区
857,B000A7PSLM,来一碗牛肉面(金沟河路),餐饮服务;中餐厅;清真菜馆,050121,116.261835,39.917826,海淀区
858,B000A7IFPH,全成泉来顺,餐饮服务;中餐厅;清真菜馆,050121,116.339158,39.915828,西城区
859,B000A7CO2C,怡和春天(和平里店),餐饮服务;中餐厅;综合酒楼,050101,116.432971,39.955089,朝阳区
860,B000A6BD40,金眼睛(魏公村店),餐饮服务;中餐厅;中餐厅,050100,116.317295,39.946814,海淀区
861,B000A61D1B,健魁春饺子楼(北礼士路店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.353177,39.934597,西城区
862,B000A2B5B1,草原兴发小羊羔,餐饮服务;中餐厅;火锅店,050117,116.469479,39.841613,朝阳区
863,B000A85P01,那家小馆(七九八店),餐饮服务;中餐厅;中餐厅,050100,116.493764,39.987669,朝阳区
864,B000A7TD6Y,好再来川菜馆(友谊路),餐饮服务;中餐厅;四川菜(川菜),050102,116.401180,39.784521,大兴区
865,B000ABBS66,呷哺呷哺(石景山华联店),餐饮服务;快餐厅;呷哺呷哺,050311,116.219770,39.906505,石景山区
866,B000A8WCXB,蓬莱阁(景华南街),餐饮服务;中餐厅;中餐厅,050100,116.456787,39.913954,朝阳区
867,B000A85JVW,蜀山竹海酒楼,餐饮服务;中餐厅;综合酒楼|住宿服务;宾馆酒店;宾馆酒店,050101|100100,116.419449,39.845629,丰台区
868,B000A81J4M,罗马假日火锅城,餐饮服务;中餐厅;火锅店,050117,116.350453,39.918230,西城区
869,B000A80L8Y,欣园餐厅(草桥店),餐饮服务;中餐厅;中餐厅,050100,116.359212,39.841680,丰台区
870,B000A7Z07A,潮汕小馆(四道口店),餐饮服务;中餐厅;潮州菜,050123,116.348583,39.958389,海淀区
871,B000A7PL0M,金谷园酒楼(紫贵庄园西南),餐饮服务;中餐厅;综合酒楼,050101,117.099632,40.142302,平谷区
872,B000A8X8MG,九亿(当代商城鼎城店),餐饮服务;中餐厅;中餐厅,050100,116.194916,39.925863,石景山区
873,B000A7O5V9,太婆天府山珍(复兴门店),餐饮服务;中餐厅;中餐厅,050100,116.346076,39.908231,西城区
874,B000A7C3RW,东方沪园大酒楼,餐饮服务;中餐厅;综合酒楼|餐饮服务;中餐厅;上海菜,050101|050107,116.352893,39.939533,西城区
875,B000A876LL,相福四季涮肉(亦庄天华西路店),餐饮服务;中餐厅;火锅店,050117,116.492410,39.799936,大兴区
876,B000A8VUE0,我家小院(文明胡同),餐饮服务;快餐厅;茶餐厅,050305,116.385848,39.895551,西城区
877,B000A85G3P,辣婆婆(东元大都店),餐饮服务;中餐厅;四川菜(川菜),050102,116.420882,39.976928,朝阳区
878,B000A8VUOU,东江人家(惠新西街南口店),餐饮服务;中餐厅;广东菜(粤菜),050103,116.420448,39.976929,朝阳区
